GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
540	735ANG	3644	19/12/1998	1998	12	19	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	736ANG	3645	19/12/1998	1998	12	19	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Jornal de Noticias	"Attack on Kunje, 7km from Kuito, 'high number' killed"	1000
540	737ANG	3646	19/12/1998	1998	12	19	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Malanje	Malanje	-9.54470	16.34520	1	"Publico, Portugal; Cm"		0
540	738ANG	3647	19/12/1998	1998	12	19	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Moxico	Moxico	Luena	Luena	-11.78330	19.91660	1	"Cm, Portugal"		0
540	739ANG	3648	19/12/1998	1998	12	19	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Uige	Uige	Uige	Uige	-7.61660	15.05000	3	"Cm, Portugal"		0
540	740ANG	3649	20/12/1998	1998	12	20	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	741ANG	3650	20/12/1998	1998	12	20	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Malanje	Malanje	-9.54470	16.34520	1	"Publico, Portugal; Cm"		0
540	742ANG	3651	21/12/1998	1998	12	21	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	743ANG	3652	21/12/1998	1998	12	21	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Malanje	Malanje	-9.54470	16.34520	1	"Publico, Portugal; Cm"		0
540	744ANG	3653	22/12/1998	1998	12	22	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Cunhinga	Kunhinga	Cunhinga	-12.23330	16.78330	1	Angola Cronologia	"Voice of America announces conquest of 5 locations north of Kuito, Unita denies claim."	0
540	745ANG	3654	22/12/1998	1998	12	22	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Cunhinga	Kunhinga	Cunhinga	-12.23330	16.78330	1	Angola Cronologia	"Voice of America announces conquest of 5 locations north of Kuito, Unita denies claim."	0
540	746ANG	3655	22/12/1998	1998	12	22	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Camacupa	Kwanza	Cuquema	-12.03330	17.63330	1	Angola Cronologia	"Voice of America announces conquest of 5 locations north of Kuito, Unita denies claim."	0
540	747ANG	3656	22/12/1998	1998	12	22	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Camacupa	Kwanza	Cuquema	-12.03330	17.63330	1	Angola Cronologia	"Voice of America announces conquest of 5 locations north of Kuito, Unita denies claim."	0
540	748ANG	3657	22/12/1998	1998	12	22	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	749ANG	3658	22/12/1998	1998	12	22	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	2	"Diario de Noticias, Portugal"	"attack takes place 20km from Cuito at Chissinga, leading to an unknown number of Unita deaths."	1000
540	751ANG	3660	22/12/1998	1998	12	22	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Malanje	Malanje	-9.54470	16.34520	1	"Publico, Portugal; Cm"		0
540	750ANG	3659	22/12/1998	1998	12	22	1	Battle-No change of territory	Military Forces of Namibia (1990-2005)	Military Forces of Angola (1975-)	8	UNITA: National Union for the Total Independence of Angola		2	28	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	Angola Cronologia	Namibian troops said to arrive to help FAA fight Unita.	0
540	752ANG	3661	23/12/1998	1998	12	23	1	Remote violence	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	Unita intensely bombs city	1000
540	753ANG	3662	24/12/1998	1998	12	24	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	2	"Publico, Portugal"	Fierce combat 19km from Bie at Kuguema.	1000
540	754ANG	3663	24/12/1998	1998	12	24	1	Remote violence	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	Unita intensely bombs city	1000
540	755ANG	3664	25/12/1998	1998	12	25	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	760ANG	3669	26/12/1998	1998	12	26	1	Violence against civilians	Civilians (Angola)		7	UNITA: National Union for the Total Independence of Angola		2	27	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"Publico, Portugal"	UN plane likely shot down by Unita.	0
540	756ANG	3665	26/12/1998	1998	12	26	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Catabola	Kaiuera	Cohungo	-12.05000	17.08330	2	"Publico, Portugal; Angola Cronologia"	"FAA announces capture of Ceilunga, approximated here."	0
540	757ANG	3666	26/12/1998	1998	12	26	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Catabola	Kaiuera	Cohungo	-12.05000	17.08330	2	"Publico, Portugal; Angola Cronologia"	"FAA announces capture of Ceilunga, approximated here."	20
540	758ANG	3667	26/12/1998	1998	12	26	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Unita celebrates 32 years of war with a grand offensive against the city. Unita's first attack was Dec 4 1966 against Cassamba. In Cuito in 93 and 94, 30,000 were killed by Unita. Mass panic among population."	1000
540	759ANG	3668	26/12/1998	1998	12	26	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"African Recorder, India"		8
540	762ANG	3671	27/12/1998	1998	12	27	1	Violence against civilians	Civilians (Angola)		7	UNITA: National Union for the Total Independence of Angola		2	27	Angola	Cuando Cubango	Cuchi	Chinguanja	Chinguanja	-15.05000	16.95000	1	"Diario de Noticias,Portugal"	Unita launches attack. Savimbi warns combat will spread throughout Angola now in Publico article.	2
540	761ANG	3670	27/12/1998	1998	12	27	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Unita celebrates 32 years of war with a grand offensive against the city. Unita's first attack was Dec 4 1966 against Cassamba. In Cuito in 93 and 94, 30,000 were killed by Unita. Mass panic among population."	1000
540	763ANG	3672	27/12/1998	1998	12	27	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huíla	Caconda	Kakonda	Caconda	-13.73330	15.06660	1	Angola Cronologia	FAA repels Unita attack	0
540	764ANG	3673	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Andulo	Andulo	Andulo	-11.48330	16.70000	1	"Publico, Portugal"		0
540	765ANG	3674	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Calembe	-12.23330	16.88330	1	"Publico, Portugal"	Combat takes place 12K north of Kuito between Cunhinga and Belo Horizonte	0
540	766ANG	3675	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Cunhinga	Kunhinga	Cunhinga	-12.23330	16.78330	1	Angola Cronologia		0
540	767ANG	3676	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Cunhinga	Kunhinga	Cunhinga	-12.23330	16.78330	1	"Publico, Portugal"		0
540	768ANG	3677	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	769ANG	3678	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Nharea	Nharea	Nharea	-11.46660	16.96660	1	"Publico, Portugal"		0
540	770ANG	3679	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Bailundo	Bailundo	Bailundo	-12.20000	15.86660	1	"Publico, Portugal"		0
540	771ANG	3680	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Catchiungo	Kachiungo	Catchiungo	-12.56660	16.23330	1	"Publico, Portugal"		0
540	772ANG	3681	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Caßla	Kalenga	Kalenga	-12.84580	15.47080	1	Angola Cronologia	FAA repels Unita attack	0
540	773ANG	3682	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Mungo	Mungo	Mungo	-11.83330	16.28330	1	"Publico, Portugal"		0
540	774ANG	3683	28/12/1998	1998	12	28	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Tchicala-Tcholoanga	Thicala-Thilohanga	Tchicala-Tcholoanga	-12.63330	16.05000	1	"Publico, Portugal"		0
540	775ANG	3684	29/12/1998	1998	12	29	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Cunhinga	Kunhinga	Cunhinga	-12.23330	16.78330	1	Angola Cronologia		0
540	776ANG	3685	29/12/1998	1998	12	29	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Cunhinga	Kunhinga	Cunhinga	-12.23330	16.78330	1	Angola Cronologia		20
540	777ANG	3686	29/12/1998	1998	12	29	1	Remote violence	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	Unita continues to bomb using long range artillery.	1000
540	778ANG	3687	29/12/1998	1998	12	29	1	Remote violence	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"Publico, Portugal; Angola Cronologia"	Huambo under intense Unita bombardment	1
540	779ANG	3688	29/12/1998	1998	12	29	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huíla	Caconda	Kakonda	Caconda	-13.73330	15.06660	1	"Publico, Portugal"	Unita launches attack.	8
540	780ANG	3689	30/12/1998	1998	12	30	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	781ANG	3690	30/12/1998	1998	12	30	1	Remote violence	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	"Diario de Noticias,Portugal"	Unita continues to bomb nearby Cunji.	1000
540	782ANG	3691	30/12/1998	1998	12	30	1	Remote violence	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	Jornal de Noticias	Huambo under intense Unita bombardment	4
540	783ANG	3692	31/12/1998	1998	12	31	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Benguela	Cubal	Cubal	Cubal	-13.03330	14.25000	1	"Diario de Noticias, Portugal"		0
540	784ANG	3693	31/12/1998	1998	12	31	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Unita circles city. Both sides claim successes, Unita appears to make significant advances."	1000
540	785ANG	3694	31/12/1998	1998	12	31	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Cuando Cubango	Menongue	Kaiundo	Caiundo	-15.70000	17.46660	1	"Diario de Noticias, Portugal"		0
540	786ANG	3695	31/12/1998	1998	12	31	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Cuando Cubango	Cuito Cuanavale	Kuito Kuanavale	Cuito Cuanavale	-15.16660	19.18330	1	"Diario de Noticias, Portugal"		0
540	787ANG	3696	31/12/1998	1998	12	31	1	Remote violence	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	Jornal de Noticias	Huambo under intense Unita bombardment	4
540	788ANG	3697	01/01/1999	1999	1	1	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Chitembo	Malengue	Chilongo	-13.91660	16.58330	1	"Publico, Portugal"		0
540	789ANG	3698	01/01/1999	1999	1	1	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Chitembo	Malengue	Chilongo	-13.91660	16.58330	1	"Publico, Portugal"		0
540	790ANG	3699	01/01/1999	1999	1	1	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	791ANG	3700	01/01/1999	1999	1	1	2	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	3	Jornal de Noticias	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	792ANG	3701	01/01/1999	1999	1	1	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Cuanza Norte	Banga	Kaculo Kabassa	Banga	-8.73330	15.16660	1	"Publico, Portugal"		0
540	793ANG	3702	01/01/1999	1999	1	1	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"African Recorder, India"	Scene of intense fighting.	0
540	794ANG	3703	01/01/1999	1999	1	1	3	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Uige	Maquela do Zombo	Maquela do Zombo	Maquela do Zombo	-6.06660	15.10000	1	"Publico, Portugal"	Unita has taken provincial seats	0
540	795ANG	3704	01/01/1999	1999	1	1	3	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Uige	Negage	Negage	Negage	-7.78330	15.26660	1	"Publico, Portugal"	Unita has taken provincial seats	0
540	799ANG	3708	02/01/1999	1999	1	2	1	Violence against civilians	Civilians (Angola)		7	UNITA: National Union for the Total Independence of Angola		2	27	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"African Recorder, India"	Another UN plane shot down	14
540	796ANG	3705	02/01/1999	1999	1	2	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	797ANG	3706	02/01/1999	1999	1	2	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Cuanza Norte	Banga	Kaculo Kabassa	Banga	-8.73330	15.16660	1	"Publico, Portugal"		0
540	798ANG	3707	02/01/1999	1999	1	2	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"African Recorder, India"	Scene of intense fighting.	0
540	800ANG	3709	03/01/1999	1999	1	3	1	Violence against civilians	Civilians (Angola)		7	UNITA: National Union for the Total Independence of Angola		2	27	Angola	Bengo	Ambriz	Bela Vista	Bela Vista	-7.81660	13.81660	1	Angola Cronologia		3
540	801ANG	3710	03/01/1999	1999	1	3	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	802ANG	3711	03/01/1999	1999	1	3	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Cuanza Norte	Banga	Kaculo Kabassa	Banga	-8.73330	15.16660	1	"Publico, Portugal"		0
540	803ANG	3712	03/01/1999	1999	1	3	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"African Recorder, India"		0
540	804ANG	3713	03/01/1999	1999	1	3	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Tchicala-Tcholoanga	Thicala-Thilohanga	Tchicala-Tcholoanga	-12.63330	16.05000	1	Angola Cronologia		0
540	805ANG	3714	04/01/1999	1999	1	4	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	806ANG	3715	04/01/1999	1999	1	4	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Cuanza Norte	Banga	Kaculo Kabassa	Banga	-8.73330	15.16660	1	"Publico, Portugal"		0
540	807ANG	3716	04/01/1999	1999	1	4	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"African Recorder, India"		0
540	808ANG	3717	04/01/1999	1999	1	4	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Malanje	Malanje	-9.54470	16.34520	1	"Publico, Portugal; Diario de Noticias; A Capital;"		0
540	809ANG	3718	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Chinguar	Chinguar	Chinguar	-12.55000	16.33330	1	"Diario de Noticias, Portugal"		0
540	810ANG	3719	05/01/1999	1999	1	5	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Chitembo	Chitembo	Chitembo	-13.51660	16.76660	1	"Diario de Noticias, Portugal"		0
540	811ANG	3720	05/01/1999	1999	1	5	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Chitembo	Chitembo	Chitembo	-13.51660	16.76660	1	"Diario de Noticias, Portugal"		0
540	812ANG	3721	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Chitembo	Chitembo	Chitembo	-13.51660	16.76660	1	"Diario de Noticias, Portugal"		0
540	813ANG	3722	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Cunhinga	Kunhinga	Cunhinga	-12.23330	16.78330	1	"Diario de Noticias, Portugal"		15
540	814ANG	3723	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Kuito	Trumba	Kuito	-12.38330	16.93330	1	Africa Research Bulletin; Jornal de Noticias; Publ	"Violence in 'Cleansing' here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs"	1000
540	815ANG	3724	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Cuanza Norte	Banga	Kaculo Kabassa	Banga	-8.73330	15.16660	1	"Publico, Portugal"		0
540	816ANG	3725	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Huambo	Huambo	Huambo	Huambo	-12.77610	15.73910	1	"African Recorder, India"		0
540	818ANG	3727	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Kimbamba	Camassoco	-9.38690	16.39910	1	"Diario de Noticias, Portugal"		0
540	819ANG	3728	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Cangandala	Cangandala	Cangandala	-9.78330	16.43330	1	"Diario de Noticias, Portugal"		0
540	820ANG	3729	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Malanje	Malanje	-9.54470	16.34520	1	"Publico, Portugal; Diario de Noticias; A Capital;"		0
540	821ANG	3730	05/01/1999	1999	1	5	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Malanje	Malanje	Kangando	Quimbamba	-9.71750	16.33360	1	"Diario de Noticias, Portugal"		0
540	817ANG	3726	05/01/1999	1999	1	5	1	Non-violent transfer of territory	UNITA: National Union for the Total Independence of Angola		2			0	20	Angola	Lunda Norte	Lucapa	Lucapa	Lucapa	-8.41660	20.75000	3	Jornal de Noticias; Africa Research Bulletin	"Location unknown in Lunda Norte: Luzamba, Tazua diamond area"	0
540	822ANG	3731	05/01/1999	1999	1	5	1	Non-violent transfer of territory	UNITA: National Union for the Total Independence of Angola		2			0	20	Angola	Uige	Quitexe	Quitexe	Quitexe	-7.93330	15.05000	1	"Cm, Portugal"		0
540	823ANG	3732	06/01/1999	1999	1	6	1	Battle-Government regains territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bengo	Ambriz	Bela Vista	Bela Vista	-7.81660	13.81660	1	Angola Cronologia		0
540	824ANG	3733	06/01/1999	1999	1	6	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bengo	Ambriz	Bela Vista	Bela Vista	-7.81660	13.81660	1	Angola Cronologia		0
540	825ANG	3734	06/01/1999	1999	1	6	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Chinguar	Chinguar	Chinguar	-12.55000	16.33330	1	Angola Cronologia		0
540	826ANG	3735	06/01/1999	1999	1	6	1	Battle-No change of territory	Military Forces of Angola (1975-)		1	UNITA: National Union for the Total Independence of Angola		2	12	Angola	Bié	Catabola	Chipeta	Chipeta	-12.26660	17.21660	1	24 Horas		0
